bResult,blueTopChamp,blueJungleChamp,blueMiddleChamp,blueADCChamp,blueSupportChamp,redTopChamp,redJungleChamp,redMiddleChamp,redADCChamp,redSupportChamp
1,Thresh,Maokai,JarvanIV,Ashe,Annie,Corki,Tryndamere,Draven,Nami,Gragas
0,Nami,MonkeyKing,Veigar,Maokai,Vayne,Ezreal,Syndra,Sona,Gragas,MasterYi
1,Leona,Jinx,Maokai,Orianna,Khazix,Morgana,Tristana,Riven,Sejuani,Malzahar
0,Teemo,Zilean,Rengar,Xayah,Rakan,Fizz,LeeSin,Blitzcrank,Jax,Draven
1,Gragas,Renekton,Taric,Tristana,Yasuo,Vladimir,Jhin,Rakan,Tryndamere,MasterYi
0,Tristana,Zed,Morgana,Kayle,Maokai,Kalista,Xerath,Thresh,Kayn,Nautilus
1,Kayn,Blitzcrank,Varus,Kennen,Ahri,Tristana,Rakan,Nunu,Twitch,Zilean
1,Malzahar,Olaf,Vladimir,Kalista,Khazix,Tristana,Kled,Gragas,TwistedFate,Zilean
1,Lucian,Ekko,Kled,Amumu,Shen,Riven,Vayne,Zed,Tryndamere,Taric
0,RekSai,Twitch,Jayce,Cassiopeia,Nami,Gangplank,Tryndamere,Lulu,Azir,Tristana
0,Fizz,Draven,Rumble,Sejuani,Cassiopeia,Yasuo,JarvanIV,Jayce,Lucian,Olaf
1,Yasuo,Darius,Diana,Tristana,Zyra,Orianna,Amumu,Jinx,MasterYi,Karma
0,Malzahar,Skarner,JarvanIV,Xayah,Brand,Rumble,Ziggs,Draven,Thresh,Nasus
0,Galio,Jhin,Ornn,Katarina,MonkeyKing,Cassiopeia,Olaf,Hecarim,Lulu,Teemo
0,Fiddlesticks,Lulu,Thresh,Mordekaiser,Tristana,Illaoi,MasterYi,Fizz,Leona,Jinx
0,JarvanIV,Gnar,Diana,Janna,Vayne,Ashe,Blitzcrank,Ahri,Yasuo,Malphite
0,Zac,Fiora,Xayah,Rakan,Vladimir,Brand,Twitch,XinZhao,Sivir,Tryndamere
1,TahmKench,Yorick,Brand,XinZhao,MissFortune,Jinx,Renekton,Nocturne,Sona,Orianna
1,Vladimir,Pantheon,Azir,Rakan,Xayah,Caitlyn,Thresh,Tryndamere,Viktor,Ornn
1,Kassadin,Tryndamere,Ashe,Taric,Maokai,Kayle,Annie,XinZhao,Thresh,Xayah
0,MasterYi,Annie,Twitch,Sona,Jax,Tristana,Janna,Urgot,Gragas,Orianna
1,Lucian,Rammus,Renekton,Bard,Annie,Gangplank,Khazix,Camille,Sona,Tristana
0,Brand,Varus,Talon,Lux,Kayn,Vayne,Thresh,Warwick,TwistedFate,Shen
1,Vayne,LeeSin,Gnar,Janna,Ekko,Nami,Nocturne,Maokai,Yasuo,Malzahar
0,Taliyah,Braum,LeeSin,Xayah,JarvanIV,Gnar,Thresh,Hecarim,Jhin,Ahri
1,Orianna,Soraka,JarvanIV,Gragas,Twitch,Amumu,Kalista,Ornn,Nasus,Akali
0,Lucian,Yasuo,TahmKench,Gragas,Xayah,Tristana,Warwick,Zyra,Riven,Talon
0,Thresh,Tristana,Jayce,Corki,Maokai,Sivir,Jax,Sejuani,Viktor,Rakan
0,Jax,Zed,KogMaw,Cassiopeia,LeeSin,Talon,Rammus,Ezreal,Rakan,Mordekaiser
0,Renekton,Corki,JarvanIV,Xayah,Alistar,RekSai,Rakan,Tristana,Yasuo,Malzahar
0,Lucian,Leona,Galio,Diana,Riven,Annie,Veigar,Xayah,Hecarim,Garen
1,JarvanIV,Sivir,Braum,Taliyah,Fiora,Jax,Blitzcrank,Fizz,Khazix,Jhin
1,Ezreal,Leona,Kayn,Nasus,Anivia,Maokai,Urgot,Viktor,Tristana,Zilean
1,Maokai,Caitlyn,Vladimir,Zed,Thresh,Garen,Zac,Morgana,Draven,Syndra
1,Zed,Jax,Rakan,Kalista,Elise,Diana,Xayah,Vi,Karma,Lucian
0,Sion,Rakan,Xayah,Rammus,Gangplank,Kennen,Tristana,JarvanIV,Shen,Lulu
0,Janna,Leblanc,Zac,Renekton,Jinx,Sivir,Sejuani,Talon,Braum,Gangplank
1,TwistedFate,Xayah,Sona,Ivern,Kennen,Vayne,Rakan,Jayce,Kayn,Malzahar
0,Lux,Kayn,Riven,Lulu,Vayne,Soraka,Xerath,Teemo,Draven,Nocturne
1,Lux,Caitlyn,Rammus,Nami,Darius,Orianna,Renekton,MasterYi,Janna,Tristana
0,Kayn,Ahri,Gnar,Soraka,Yasuo,Rakan,Jax,Jhin,MasterYi,Ziggs
0,Evelynn,Lucian,Leona,Riven,Ryze,Darius,Lux,MissFortune,Blitzcrank,Aatrox
0,Gragas,Morgana,Xayah,Karthus,LeeSin,Ahri,Garen,Nocturne,Lucian,Braum
0,Vayne,LeeSin,Sona,Jhin,Akali,Tristana,Elise,Ornn,Zed,Shen
1,Janna,Teemo,Veigar,Tristana,Amumu,Sejuani,Caitlyn,Malzahar,Ahri,Gangplank
1,Tryndamere,MasterYi,Ekko,Jhin,Thresh,Evelynn,Garen,MissFortune,Alistar,Talon
0,Lulu,Gragas,Pantheon,LeeSin,KogMaw,JarvanIV,Brand,Thresh,Shen,Xayah
0,Renekton,Jhin,Talon,Zac,Lux,Jax,Xayah,Poppy,Kassadin,Brand
0,Kayn,Viktor,Gnar,Jinx,Bard,Urgot,Yasuo,Diana,Xayah,Shen
0,Maokai,Veigar,Thresh,Vayne,Pantheon,Kassadin,Braum,KogMaw,Jayce,Gragas
1,Gragas,Yasuo,Lucian,Ornn,Vi,Olaf,Karma,AurelionSol,Warwick,Tristana
1,Galio,Kayn,Annie,Draven,Rakan,Renekton,Velkoz,Gragas,KogMaw,Jhin
0,Chogath,Bard,Twitch,Ahri,Lucian,Lulu,MonkeyKing,KogMaw,Maokai,Velkoz
0,Fiora,Tristana,Lulu,Akali,Warwick,Kayn,Nami,Draven,Garen,Ahri
1,Zed,Shen,Lulu,Tristana,Nidalee,Poppy,Riven,Xayah,Rakan,TwistedFate
0,Lux,Jhin,Warwick,Gnar,Janna,Orianna,Amumu,Singed,Lucian,Bard
0,MonkeyKing,Jax,Draven,Karma,Orianna,Soraka,Gnar,Kayn,Lux,Vayne
0,Janna,Ekko,Fiora,Xayah,Jax,Jhin,Galio,Sejuani,Yorick,Zyra
1,Lux,LeeSin,Bard,Lulu,Sivir,Tryndamere,Karma,Tristana,Anivia,Nidalee
1,MissFortune,Alistar,Kennen,Tryndamere,Galio,Vladimir,Khazix,Blitzcrank,Vayne,Jayce
1,Diana,Sona,Riven,Maokai,Caitlyn,Graves,Kassadin,Gangplank,Draven,Janna
1,Tristana,Soraka,Trundle,Ziggs,Darius,Jhin,Renekton,Lux,Nunu,Blitzcrank
1,Swain,Xayah,Sona,Orianna,Zac,Blitzcrank,Lulu,Syndra,Kled,Caitlyn
1,Syndra,Jinx,Renekton,Nocturne,Thresh,Ekko,Lulu,Udyr,Tristana,Lux
1,Rammus,Nasus,Jinx,Anivia,Thresh,Gnar,Zed,LeeSin,Caitlyn,Soraka
0,Jinx,Azir,Graves,Veigar,Leona,Caitlyn,Nami,LeeSin,Jax,Gragas
0,Caitlyn,RekSai,Ahri,Thresh,Fiora,Jinx,Maokai,Kayn,Morgana,Kindred
0,Lucian,Kayle,Nasus,Nidalee,Viktor,Irelia,Zac,Thresh,Zed,Draven
0,Pantheon,Caitlyn,LeeSin,Karma,Rakan,Sona,Xayah,Diana,Yasuo,Orianna
1,JarvanIV,MonkeyKing,Annie,Caitlyn,Brand,Vayne,Yasuo,Twitch,Yorick,Lulu
1,Teemo,Lucian,LeeSin,Thresh,Zilean,Fizz,Blitzcrank,Graves,Darius,Varus
1,Sona,Lucian,Yasuo,RekSai,Xayah,JarvanIV,Corki,Rakan,Udyr,Twitch
1,Jhin,Taliyah,JarvanIV,Gnar,Morgana,Lulu,Orianna,Yasuo,Gragas,KogMaw
1,Ezreal,MasterYi,Thresh,Garen,Malzahar,Rakan,KogMaw,Syndra,Nasus,Amumu
0,Tristana,Karma,Galio,Ahri,JarvanIV,TwistedFate,Nidalee,Morgana,Vayne,Gangplank
0,Thresh,Vayne,Garen,Lux,MasterYi,Veigar,Twitch,Darius,Maokai,Jinx
0,MasterYi,Soraka,Pantheon,Ziggs,Vayne,Heimerdinger,XinZhao,Rakan,Zed,Tristana
0,Lux,Vayne,Syndra,Braum,Kayn,Ornn,Yorick,Janna,Ahri,Corki
0,Kennen,Chogath,Lulu,Zed,Tristana,Rakan,Gragas,Jhin,Yasuo,Riven
0,Xayah,Brand,Jax,Hecarim,Talon,Tristana,Soraka,LeeSin,TwistedFate,Gangplank
1,Kassadin,Urgot,Rengar,Varus,Thresh,Blitzcrank,Tryndamere,Jax,Azir,Tristana
0,Warwick,Urgot,Zed,Lulu,Vayne,LeeSin,Teemo,Rakan,Corki,Xayah
0,Shen,Gragas,Orianna,Draven,Singed,KogMaw,Khazix,Sion,Sona,Ahri
0,Riven,LeeSin,Rakan,Veigar,Xayah,Warwick,Soraka,Jhin,Talon,Ornn
0,Lucian,Kassadin,Rengar,Janna,RekSai,MonkeyKing,Olaf,Jayce,Xayah,Poppy
0,Ornn,Katarina,LeeSin,KogMaw,Morgana,Gnar,Fizz,Illaoi,Tristana,Janna
1,Lux,Ekko,Sejuani,Jhin,Corki,Garen,Bard,Nunu,Orianna,Ashe
0,Vayne,Warwick,Orianna,Kalista,Braum,Nautilus,Gangplank,Twitch,Nidalee,Annie
0,Khazix,Gnar,Twitch,Thresh,Morgana,Vayne,Karma,LeeSin,Galio,MonkeyKing
0,Gragas,Katarina,Xayah,Ornn,Morgana,MasterYi,Twitch,Nami,Swain,Renekton
1,Singed,Nunu,Jhin,Shen,Morgana,Xerath,KogMaw,Fizz,Thresh,Yasuo
0,Kindred,Sion,Ezreal,Leona,Lux,Maokai,Zed,Soraka,Rammus,Twitch
0,Thresh,Ekko,Jinx,Jax,Malphite,Xayah,Gragas,Yasuo,TwistedFate,Lulu
0,Jax,Taliyah,Vayne,Braum,Yorick,Sona,Teemo,Tristana,JarvanIV,Katarina
1,Caitlyn,Janna,Tristana,DrMundo,Evelynn,Gangplank,Kindred,Trundle,Kalista,Zed
0,Leblanc,Lucian,Talon,Morgana,LeeSin,Kayn,KogMaw,Velkoz,Gnar,Ekko
0,Vayne,Riven,Nocturne,Lulu,Orianna,Skarner,Xayah,Garen,Zyra,Ahri
0,Gnar,Velkoz,Xayah,Gragas,Janna,Zyra,Ashe,Vladimir,JarvanIV,Lucian
0,Lux,Thresh,Talon,MissFortune,Graves,XinZhao,Sona,Tristana,Nami,Maokai
1,Thresh,Swain,Tristana,Evelynn,Malzahar,Caitlyn,Ahri,Pantheon,LeeSin,Velkoz
0,Aatrox,Ekko,Garen,Nautilus,Xayah,Soraka,Zac,Twitch,MasterYi,Swain
0,Aatrox,Veigar,Soraka,Ezreal,Zac,Xayah,Thresh,Fiddlesticks,Annie,Garen
0,Tristana,Veigar,Janna,Maokai,Ornn,Jinx,Thresh,Akali,Syndra,Gragas
0,Volibear,Gragas,Kassadin,Karma,Tristana,Tryndamere,Ahri,Kalista,Zac,Sona
1,Tryndamere,KogMaw,Braum,Pantheon,Brand,Thresh,Evelynn,Chogath,Ekko,Jinx
0,Khazix,Gragas,Jayce,Varus,Taric,Xayah,Rakan,Kindred,Orianna,JarvanIV
0,Ahri,LeeSin,Jhin,Janna,Ornn,Lucian,Rakan,Syndra,Ashe,Olaf
1,Irelia,Tristana,Lux,Leblanc,Warwick,Zyra,Khazix,Varus,Tryndamere,Fizz
0,Tristana,Katarina,Fiora,Twitch,Blitzcrank,Ezreal,Ekko,Jax,Janna,Yasuo
0,Xayah,Rakan,Yasuo,Nocturne,MonkeyKing,Malzahar,Pantheon,Ezreal,Lulu,Thresh
0,Malzahar,Kayle,Twitch,Blitzcrank,Ryze,Kennen,Warwick,Jinx,Garen,Morgana
1,Jhin,Fizz,Rakan,Yasuo,Diana,Riven,Shaco,Malphite,Caitlyn,Alistar
0,Taliyah,KogMaw,Morgana,Rammus,Nasus,Illaoi,Bard,Katarina,MonkeyKing,Xayah
1,Veigar,Lux,Khazix,Jayce,Twitch,XinZhao,Syndra,Poppy,Aatrox,Jinx
0,Ekko,MissFortune,TahmKench,Volibear,Twitch,Lux,Gnar,Jax,Caitlyn,Alistar
0,Maokai,Veigar,Thresh,Caitlyn,Nasus,Heimerdinger,Ahri,Elise,TahmKench,Ashe
0,KogMaw,Kayle,Sion,Fizz,Morgana,Blitzcrank,Kassadin,Tristana,Jhin,Maokai
1,Ekko,Riven,Graves,Jhin,Soraka,Xayah,Malphite,Rammus,Zed,Vladimir
0,Varus,Singed,Thresh,Kassadin,RekSai,Ekko,Nocturne,Alistar,Gnar,Tristana
0,Talon,Irelia,Khazix,Alistar,Ashe,Nasus,Draven,Rengar,Bard,Ekko
1,Ekko,Ahri,Kayn,Caitlyn,Soraka,Poppy,Bard,LeeSin,Ashe,Akali
1,Lucian,MasterYi,Kayle,Zed,Morgana,Rammus,Rakan,Annie,Gnar,Tristana
0,Soraka,Velkoz,Caitlyn,Kayn,MonkeyKing,Nami,Sejuani,Orianna,Lucian,Shen
1,Thresh,Veigar,Volibear,Kalista,Fiddlesticks,Kennen,Diana,Janna,Vayne,Pantheon
0,Ezreal,Ornn,Nami,MissFortune,Twitch,Vayne,Thresh,Rammus,Ekko,Katarina
1,TwistedFate,Riven,Rammus,Morgana,Varus,Malphite,Jinx,Leona,Yasuo,Katarina
1,Shaco,Draven,Brand,Akali,Azir,Graves,Tristana,Swain,Rakan,Annie
0,Jinx,Thresh,Syndra,Volibear,XinZhao,Kindred,Garen,Xayah,Taric,Zed
1,JarvanIV,Morgana,XinZhao,Ekko,Caitlyn,Zac,Tristana,Syndra,Pantheon,Janna
0,Annie,Zyra,Caitlyn,Warwick,Gnar,Vi,TwistedFate,Xayah,Rakan,Teemo
1,Tristana,Olaf,Nami,Rengar,Zed,Jinx,Orianna,Chogath,Veigar,LeeSin
1,Kalista,Fiddlesticks,JarvanIV,Nasus,Thresh,Vi,Xerath,Rakan,Poppy,Xayah
0,Orianna,Lucian,Kled,TahmKench,Shyvana,Amumu,Karma,Garen,Tristana,Lux
1,Xerath,Xayah,Blitzcrank,Gragas,Brand,Thresh,Jinx,Azir,Nautilus,Teemo
0,Kalista,Kayn,Poppy,Janna,Ziggs,Leblanc,Riven,Taric,Jhin,Shyvana
1,Blitzcrank,Ivern,MissFortune,Fizz,KogMaw,Vayne,Riven,Veigar,Zyra,XinZhao
0,Singed,MissFortune,Nami,Lissandra,LeeSin,Vayne,Shyvana,Sona,Nasus,Zed
1,Elise,Ezreal,Braum,Orianna,Swain,Vayne,Maokai,Cassiopeia,Jayce,Blitzcrank
0,Khazix,Shen,Irelia,Orianna,Kalista,Gnar,Vayne,Katarina,Rakan,JarvanIV
1,Rakan,MasterYi,Orianna,Kalista,Riven,Akali,Ornn,Jinx,Rammus,Ekko
1,Ezreal,MonkeyKing,Garen,Vladimir,Rakan,Kalista,Teemo,Lucian,Thresh,Zac
0,Karma,Ashe,Irelia,DrMundo,Veigar,JarvanIV,Jinx,Trundle,Thresh,Ahri
0,Kayn,Tristana,Zilean,Malzahar,Poppy,Syndra,Fiora,Chogath,Soraka,Vayne
0,Jinx,AurelionSol,Blitzcrank,Riven,XinZhao,Orianna,Lulu,Sivir,Garen,Kindred
0,Kayn,Vladimir,Viktor,Ezreal,TahmKench,Ashe,Thresh,JarvanIV,Urgot,Morgana
0,Lulu,Vi,Gnar,Twitch,Gangplank,Katarina,Bard,Tristana,Urgot,JarvanIV
1,Ahri,Evelynn,Lucian,Karma,Chogath,Zed,Ashe,Leona,Warwick,Maokai
1,Braum,Zed,Kayle,Jinx,Shaco,Irelia,Orianna,Amumu,Vayne,Morgana
1,MissFortune,Zyra,Zed,Zac,Vladimir,XinZhao,Annie,Riven,Tristana,Lux
1,Lux,Tristana,Riven,Khazix,Ahri,Bard,Gragas,TwistedFate,Renekton,Sivir
1,Cassiopeia,MasterYi,Jhin,Leona,Kayn,Annie,Warwick,Ashe,Vladimir,Karma
0,Kassadin,Nautilus,Xayah,Pantheon,Taric,Nami,Zed,LeeSin,Lucian,Yasuo
0,Riven,Bard,Anivia,Ezreal,LeeSin,Vayne,JarvanIV,Zyra,Zed,Katarina
1,Malphite,Varus,Yasuo,LeeSin,Xerath,Zed,Talon,Rakan,Kalista,Kayn
1,Nunu,Xayah,Rakan,MasterYi,Kennen,LeeSin,Soraka,MissFortune,Teemo,Jayce
1,Zyra,Jhin,Ekko,Ornn,Darius,Irelia,Shen,Tristana,Zed,Kayn
0,Viktor,Thresh,LeeSin,Draven,Riven,Vladimir,Twitch,Gragas,Zed,Rakan
0,Syndra,Thresh,Tristana,JarvanIV,Illaoi,Lulu,Jax,Jinx,Orianna,Singed
1,MasterYi,Viktor,Janna,Jinx,Jax,Kassadin,Varus,Sona,Gangplank,Fiddlesticks
0,Thresh,Diana,Malphite,Twitch,Veigar,Hecarim,Zed,Garen,MissFortune,Blitzcrank
0,Thresh,Jhin,Ekko,Zac,Irelia,Ahri,Riven,Sejuani,Morgana,MissFortune
0,JarvanIV,Nasus,Talon,Thresh,Tristana,Renekton,Lux,Xayah,Zyra,Gragas
1,Corki,Khazix,Trundle,Xayah,Jayce,Shen,Twitch,Thresh,Gragas,Talon
1,Kayn,Velkoz,Tristana,Thresh,Talon,Azir,Caitlyn,Camille,Khazix,Blitzcrank
0,Ashe,Galio,Corki,Janna,Maokai,Sona,Ezreal,Katarina,Gragas,Jax
1,Kayle,Thresh,Ezreal,Caitlyn,Graves,Riven,Lucian,Orianna,LeeSin,Morgana
0,Shen,TwistedFate,Lux,Kalista,Nidalee,MissFortune,Swain,Braum,Ornn,Kayn
1,Sejuani,Tryndamere,Velkoz,Nami,KogMaw,Zilean,Vayne,Jayce,Kayn,Garen
0,Vi,Yasuo,Thresh,Lucian,Veigar,Riven,MissFortune,Rakan,Nocturne,Zed
1,Velkoz,Kayn,Rakan,Xayah,Shen,Ornn,Zed,Sona,Gragas,Ezreal
1,Vi,Zyra,Riven,Brand,Lucian,Vladimir,Yasuo,LeeSin,Alistar,Caitlyn
0,Caitlyn,Annie,Nasus,Khazix,Janna,MissFortune,Ekko,Leona,Teemo,Sejuani
1,Katarina,Riven,Warwick,Tristana,Janna,Thresh,Ezreal,Kayn,Lucian,Vayne
0,Lulu,Taliyah,Jinx,Malphite,Shaco,Kayn,Twitch,Gnar,Katarina,Taric
1,Renekton,Soraka,Ahri,Draven,Rammus,Ornn,Kayn,Lucian,Malzahar,Corki
0,LeeSin,Jinx,Riven,Soraka,Taliyah,Ashe,Blitzcrank,Akali,Yasuo,Gragas
0,Nasus,MissFortune,Jax,JarvanIV,Lulu,Warwick,Jhin,TwistedFate,Nami,Kayn
0,Twitch,MonkeyKing,AurelionSol,Janna,Ashe,Nami,Ezreal,Swain,MasterYi,Taliyah
0,Kennen,Soraka,Karthus,Elise,Jinx,Xerath,LeeSin,Varus,Thresh,Gnar
0,Gragas,TahmKench,Alistar,Caitlyn,Orianna,Soraka,Vayne,Garen,Karma,Jax
0,Corki,Graves,Nasus,Veigar,Syndra,Gragas,Zed,Tristana,Rakan,Garen
1,Warwick,Garen,Xerath,Thresh,Jinx,Kalista,Vi,DrMundo,Ashe,Taric
0,Nami,Syndra,Heimerdinger,Warwick,Twitch,Nautilus,JarvanIV,Darius,Velkoz,Caitlyn
1,Skarner,Vayne,Fiora,Sona,Malzahar,Jhin,Renekton,Zyra,Brand,Ornn
1,Galio,Renekton,Varus,Kayn,Sona,Tristana,Yorick,Chogath,Morgana,Kassadin
1,Orianna,Maokai,Mordekaiser,Lulu,Vayne,Thresh,Lucian,Jax,Kayn,Taliyah
1,Velkoz,Talon,LeeSin,KogMaw,Thresh,Cassiopeia,Elise,Ornn,Lulu,Vayne
0,Vi,Yasuo,Chogath,Sivir,Lulu,Skarner,Draven,Corki,Nami,Illaoi
1,Maokai,Zed,Bard,Draven,Gragas,Thresh,Olaf,Tristana,Cassiopeia,Ornn
1,Darius,Fiddlesticks,Kayn,Blitzcrank,Jhin,Tristana,LeeSin,Veigar,Bard,Lulu
0,Vayne,Nunu,Swain,Zed,Morgana,JarvanIV,Velkoz,Caitlyn,Thresh,LeeSin
0,Ornn,Thresh,Jhin,Kayn,Lux,Jayce,KogMaw,Corki,Rakan,DrMundo
1,Sivir,Lucian,LeeSin,Riven,Blitzcrank,Rakan,Ornn,Syndra,Udyr,Xayah
0,Kayle,Ryze,LeeSin,Janna,Vayne,Gangplank,Lulu,Lucian,MasterYi,Taliyah
0,Maokai,Malzahar,Shaco,Thresh,MissFortune,Lux,Xayah,Yasuo,Udyr,Illaoi
0,Vayne,Camille,Karma,LeeSin,Twitch,Ahri,Kayn,Urgot,Brand,Sivir
1,Tristana,Darius,Chogath,Leblanc,Teemo,Kayn,Lux,Ahri,Draven,Singed
1,Caitlyn,Galio,Braum,Shen,JarvanIV,Thresh,Gragas,Kassadin,Nidalee,Vayne
0,Renekton,Shaco,Thresh,Ekko,Vayne,Azir,Sona,Lucian,RekSai,Yasuo
1,Maokai,Ashe,Chogath,Yasuo,Orianna,Ivern,Twitch,Galio,Nautilus,Morgana
1,Malzahar,Draven,Kennen,JarvanIV,Thresh,Fiddlesticks,Lux,Taric,Talon,Jinx
1,Fiora,Tristana,Rakan,Anivia,JarvanIV,Nautilus,Yasuo,Udyr,Draven,Corki
0,Nasus,LeeSin,Brand,Blitzcrank,Ezreal,Kayn,Thresh,Renekton,Kayle,Twitch
1,Katarina,Gnar,Janna,Yasuo,Caitlyn,Kayn,Karthus,Lux,Tryndamere,Jinx
0,Draven,Fiddlesticks,Ezreal,Maokai,Morgana,Kalista,Rammus,Zyra,Cassiopeia,Kayn
0,KogMaw,Janna,Ahri,Rammus,Tryndamere,Vladimir,Diana,Nocturne,Morgana,Twitch
1,Nasus,Tristana,Janna,Orianna,Warwick,Ekko,Twitch,Thresh,Shen,Shaco
1,Gnar,KogMaw,Lulu,Zed,Rengar,Jhin,TahmKench,TwistedFate,Ekko,Elise
0,Brand,Ashe,Kindred,Viktor,Renekton,Warwick,Thresh,TwistedFate,Jax,Ezreal
1,Morgana,Caitlyn,Lissandra,Renekton,Volibear,Blitzcrank,Nasus,Zed,Quinn,Sejuani
0,Talon,Garen,Morgana,Kindred,Kayn,Jinx,Sona,Twitch,Darius,Velkoz
1,Garen,Zyra,XinZhao,Twitch,Brand,Janna,Kayn,Corki,Jinx,TwistedFate
1,Tristana,Rammus,Kayn,Lucian,Blitzcrank,Sion,Elise,MonkeyKing,Ahri,Ashe
1,Lux,Fiora,Draven,Lulu,Sejuani,Galio,Nautilus,Tristana,Orianna,Rakan
1,Orianna,Cassiopeia,Warwick,Tristana,Leona,Zed,Olaf,Nami,Jhin,Maokai
0,Annie,Sivir,LeeSin,Chogath,Ekko,Pantheon,Ziggs,KogMaw,Lux,Rengar
1,Garen,Fiora,Fiddlesticks,Tristana,Zed,Illaoi,Thresh,Vayne,Morgana,Syndra
0,Nidalee,Draven,Leblanc,Rumble,Janna,Yasuo,Ornn,Maokai,Xayah,Rakan
0,Janna,Lucian,Graves,Ekko,Garen,Vayne,Brand,JarvanIV,Ornn,Anivia
1,Warwick,Galio,Zed,Ezreal,Bard,LeeSin,Jhin,Lux,Brand,JarvanIV
0,Darius,Ahri,Caitlyn,Braum,LeeSin,MasterYi,Sona,Jinx,Garen,Kassadin
1,Yasuo,Thresh,Kayle,Tristana,Malzahar,Sejuani,Akali,Fizz,Ashe,Bard
1,Gragas,JarvanIV,Ornn,Sivir,Orianna,Zed,Xayah,Trundle,Jayce,Chogath
0,Velkoz,Alistar,Kayn,Vayne,Ornn,Rumble,TwistedFate,Draven,Morgana,Corki
0,Zyra,Varus,Kennen,Veigar,Kayn,Xayah,Nami,Pantheon,Lissandra,RekSai
1,Talon,Orianna,Thresh,Draven,Gragas,Tristana,Ornn,Annie,Renekton,Rakan
1,LeeSin,Thresh,Draven,Kassadin,Akali,Riven,Warwick,Janna,Ashe,Annie
0,Fiddlesticks,LeeSin,Vayne,Jax,Zed,Warwick,Janna,Shaco,Kayn,KogMaw
0,Janna,Varus,Fizz,Teemo,Zed,Rengar,Jinx,Yasuo,Akali,Morgana
1,Jinx,Fizz,Sion,Warwick,Morgana,Velkoz,Twitch,Shaco,Bard,Fiora
0,Aatrox,Zed,Evelynn,Brand,Twitch,Vayne,JarvanIV,Soraka,Ekko,Gangplank
1,Shen,Twitch,Fizz,MissFortune,Janna,Maokai,Yasuo,Vayne,Urgot,Diana
1,Graves,Kayn,Caitlyn,Janna,Cassiopeia,Maokai,Velkoz,Xayah,Fizz,Amumu
1,Lulu,Irelia,Malzahar,Vayne,Gragas,Elise,Janna,KogMaw,Swain,Garen
0,Katarina,Maokai,Gragas,Tristana,Bard,Kassadin,Jhin,Leona,Shaco,JarvanIV
1,Cassiopeia,MonkeyKing,Shen,Ashe,Hecarim,Jinx,Janna,Ornn,Vladimir,Corki
0,MasterYi,Tristana,Sion,Thresh,Orianna,Katarina,MissFortune,Irelia,Soraka,Chogath
0,Taliyah,Zac,Twitch,Jayce,Lulu,Soraka,Kayn,Vladimir,Tristana,Shen
1,Orianna,Tristana,Bard,Sion,MasterYi,LeeSin,JarvanIV,Anivia,Lucian,Lulu
0,Karma,Tristana,Aatrox,Xerath,MasterYi,Kled,Orianna,Rammus,Thresh,Kalista
1,Singed,Blitzcrank,Varus,Maokai,Jayce,Leblanc,Twitch,Gragas,Riven,Thresh
0,Blitzcrank,MasterYi,Yasuo,Teemo,Twitch,Fizz,Taric,Warwick,MonkeyKing,Kalista
1,Karma,Cassiopeia,Xayah,Kayn,Kennen,Ahri,JarvanIV,Renekton,Tristana,Nami
1,Morgana,Kennen,Teemo,Draven,Velkoz,Soraka,Thresh,Rakan,Nami,Orianna
0,Katarina,Elise,Xayah,Thresh,Garen,Chogath,Khazix,Veigar,Vayne,Taric
0,Kayn,Yasuo,Tristana,Swain,Leona,Sivir,Ekko,Sona,Fiora,Volibear
0,Thresh,JarvanIV,Ryze,Galio,Tristana,Volibear,Lulu,Irelia,Orianna,Caitlyn
1,Tristana,Karma,Kayn,Taliyah,Pantheon,Blitzcrank,Ashe,Lux,Ornn,LeeSin
1,Malzahar,Sejuani,Jhin,Lux,Shen,Zyra,LeeSin,Tristana,Garen,TwistedFate
0,Corki,Warwick,Jinx,Karma,Vi,Leona,Malzahar,Quinn,Tristana,Zac
1,Nami,Sivir,Fiora,Yasuo,Mordekaiser,Darius,MasterYi,Ornn,Vayne,Leblanc
1,Gragas,Thresh,Jinx,Malphite,Yasuo,Pantheon,Vayne,Zed,Braum,Kayn
0,Vayne,Yasuo,Zac,Kled,Lulu,Lux,Renekton,Riven,Janna,Tristana
0,Draven,Malphite,Syndra,Kayn,Zyra,Singed,Swain,Braum,Trundle,Lucian
0,Leona,Vayne,Kennen,Nasus,Sejuani,Zed,Lucian,Gangplank,Soraka,Yasuo
1,Akali,Gragas,Nocturne,Caitlyn,Nami,Sona,Zed,Yasuo,Ornn,MissFortune
0,Yasuo,Trundle,Jinx,Thresh,Maokai,Chogath,Ziggs,Janna,Caitlyn,Graves
0,Yasuo,MasterYi,MissFortune,Blitzcrank,Lucian,Camille,Vayne,Syndra,Gragas,Janna
1,LeeSin,Ziggs,Riven,Annie,Taliyah,Orianna,Ashe,Janna,Shaco,Pantheon
0,Nunu,Elise,Akali,Varus,Garen,Darius,KogMaw,Kayn,Caitlyn,Janna
0,LeeSin,Mordekaiser,Xayah,TahmKench,Katarina,Lux,Kalista,Yorick,Khazix,Thresh
1,Swain,Gragas,Xayah,Taric,Fizz,Sivir,Soraka,Garen,Ivern,TwistedFate
